value_ratio,time_delta,same_asset,hop_count,amount_similarity,degree,fanout,fanin,address_age,transaction_frequency,entity_evidence,path_length,relevance_score
1.0,1.0,1,1,1.0,1.5,0.5,1.0,459,21.1,0,2,20.963225419513105
0.7836,65.5,1,5,0.6722,2.0,1.0,1.0,235,29.5,0,6,36.518261278349925
0.9999,1.0,1,1,1.0,2.0,1.0,1.0,1,23.3,0,2,13.836068399591671
0.7448,1.0,0,6,0.6186,4.71,1.43,3.29,822,48.2,1,7,31.06015088314956
0.6746,1.0,1,1,0.0,3.5,0.5,3.0,87,37.8,0,2,26.323715140417733
0.6045,3.6,1,2,0.9677,28.0,1.33,26.67,174,281.2,1,3,60.46888603675336
0.6343,1.0,0,2,0.5959,2.33,1.0,1.33,649,24.4,1,3,33.88878330035349
0.3834,1.0,1,3,0.6684,27.75,0.75,27.0,197,277.5,1,4,55.05633897900883
0.7178,15.6,1,6,0.505,7.0,2.0,5.0,808,70.4,1,7,41.938442339597394
0.2849,35.7,1,2,0.1066,4.67,1.67,3.0,530,49.6,1,3,40.089319957127564
0.9991,1.0,1,2,1.0,2.0,1.0,1.0,809,20.5,1,3,26.49585419759825
0.9823,1.0,1,6,0.9996,2.0,1.0,1.0,261,29.6,1,7,33.88496390593193
0.061,21.4,1,1,0.0,29.5,0.5,29.0,361,303.2,2,2,76.51267080271154
0.783,71.1,0,1,0.1513,15.0,4.5,10.5,282,160.0,1,2,58.824528088528965
0.6768,1.0,1,2,0.5,3.33,1.0,2.33,113,33.5,0,3,21.158034666694412
0.6938,52.7,1,2,0.5859,1.67,0.67,1.0,448,19.5,0,3,20.354432741338695
0.9997,71.3,1,1,0.9995,2.0,1.0,1.0,299,22.2,0,2,14.372231071021545
0.9996,41.6,1,2,1.0,2.0,1.0,1.0,1,20.1,0,3,27.557420943783747
0.9948,31.9,1,2,0.9914,2.33,0.67,1.67,754,31.1,1,3,34.029494470182854
0.8299,98.6,1,2,0.2848,7.0,0.67,6.33,712,77.2,0,3,29.044342223159415
0.048,1.0,1,1,0.0,7.5,0.5,7.0,197,78.5,1,2,40.12190882649569
0.9922,27.9,1,3,0.9999,2.0,1.0,1.0,338,22.1,0,4,29.25524242944961
0.2492,1.0,1,1,0.1767,18.5,0.5,18.0,368,191.2,1,2,50.48194426280548
0.4561,1.0,1,1,0.0,11.0,0.5,10.5,276,112.0,1,2,45.435081651886094
0.0464,1.0,1,2,0.0176,28.0,2.0,26.0,167,281.1,1,3,49.11103507103894
0.9999,1.0,1,5,1.0,2.17,1.17,1.0,398,23.5,3,6,58.8952656962052
0.0656,1.0,1,1,0.0,32.5,0.5,32.0,646,326.3,2,2,72.62040727181063
0.9997,74.8,1,2,1.0,2.0,1.0,1.0,327,20.8,0,3,19.467201805810866
0.2136,1.0,0,1,0.0,9.5,0.5,9.0,650,104.4,1,2,45.18225883385417
0.9985,19.8,1,3,0.9993,2.25,1.5,0.75,271,30.1,0,4,26.55914665830362
0.9674,1.0,1,1,0.0,4.5,1.0,3.5,602,50.1,0,2,18.290273306189093
0.9997,102.3,1,1,1.0,1.5,0.5,1.0,781,15.4,1,2,20.510365781315603
0.9997,120.9,1,1,1.0,1.5,0.5,1.0,127,17.4,0,2,27.081769866266747
0.8088,54.2,1,2,0.8683,3.33,1.33,2.0,346,37.1,3,3,44.959105098981645
0.1313,1.0,1,1,0.1495,3.5,1.0,2.5,102,42.4,0,2,23.797790918891728
0.4674,1.0,0,1,0.3218,11.0,0.5,10.5,436,114.2,1,2,49.10198334077665
0.3616,1.0,1,1,0.2789,4.5,1.0,3.5,878,45.6,1,2,37.40445875008135
0.2112,1.0,1,1,0.0,23.0,0.5,22.5,564,237.8,2,2,66.14851461041178
0.3385,22.4,1,1,0.3659,1.5,1.0,0.5,507,20.1,2,2,52.38906667881746
0.9998,14.8,1,1,1.0,2.0,1.0,1.0,772,21.2,0,2,14.714931339745583
0.473,1.0,1,2,0.4293,3.33,1.0,2.33,532,38.9,1,3,33.66103782828186
1.0,26.3,1,1,1.0,2.5,1.5,1.0,143,26.2,0,2,22.086335239733558
0.3959,123.4,1,1,0.4399,6.5,1.0,5.5,256,67.0,1,2,37.065826309348765
0.7663,5.3,1,6,0.7774,2.14,1.0,1.14,602,26.3,0,7,34.057682448665425
0.4469,58.4,1,3,0.3581,13.0,1.25,11.75,343,134.1,1,4,42.873757207614545
0.4239,1.0,1,2,0.0,10.33,0.67,9.67,359,106.1,1,3,47.74827011184619
0.4243,8.7,1,2,0.2721,17.67,1.33,16.33,230,178.2,1,3,49.25908048658323
0.0303,78.9,1,1,0.0,92.5,1.0,91.5,705,925.5,1,2,68.94349209661439
0.4667,13.0,1,1,0.0,4.5,1.0,3.5,759,46.9,1,2,33.10173201772643
0.3351,39.7,1,1,0.9463,1.5,0.5,1.0,78,15.0,0,2,15.651391033360056
0.5911,1.0,0,1,0.0,1.5,1.0,0.5,581,17.0,1,2,34.879887804080276
0.9993,1.0,0,5,1.0,2.0,1.0,1.0,253,24.3,0,6,31.250832657378545
0.1916,57.2,1,1,0.2443,6.0,0.5,5.5,662,64.0,0,2,31.62522024395355
0.2449,1.0,1,1,0.2165,33.0,0.5,32.5,10,332.2,2,2,73.0895756734489
1.0,52.6,1,1,1.0,2.5,1.5,1.0,95,28.3,0,2,16.9605825016023
1.0,46.0,1,4,1.0,2.0,1.0,1.0,483,25.5,0,5,17.92414478414291
0.3885,1.0,1,1,0.3936,12.5,0.5,12.0,455,130.4,2,2,54.244627233721936
0.8804,1.0,1,2,0.4909,5.0,4.33,0.67,508,52.2,2,3,54.808855893265054
0.0211,95.1,1,1,0.0,120.0,0.5,119.5,668,1201.2,1,2,66.34147284326416
0.384,89.9,1,3,0.1554,2.75,0.75,2.0,524,33.2,3,4,62.19944087466851
0.3367,1.0,1,1,0.3665,2.0,1.5,0.5,109,24.5,1,2,32.16681929138636
0.3866,1.0,1,3,0.03,40.5,1.25,39.25,709,405.4,0,4,59.28752857542525
0.0767,44.8,1,1,0.0,58.5,3.5,55.0,784,589.4,1,2,70.4714821850308
0.4589,142.1,1,3,0.4642,5.25,1.25,4.0,598,56.8,1,4,40.44210731576427
0.7502,1.0,1,2,0.9569,2.67,1.0,1.67,828,33.4,1,3,29.879944525334334
0.3434,1.0,1,1,0.0,4.0,1.0,3.0,528,41.2,2,2,46.875163754012355
1.0,1.0,1,1,1.0,2.0,1.0,1.0,719,29.2,0,2,9.805724668762478
0.9999,1.0,1,4,1.0,2.0,1.0,1.0,24,21.6,1,5,34.040622852431596
0.5044,10.8,1,3,0.1726,2.75,1.0,1.75,668,31.9,1,4,43.34633507201288
0.9991,36.4,1,2,1.0,1.67,0.67,1.0,627,18.1,0,3,19.46353423364702
0.615,1.0,1,2,0.2609,5.33,1.33,4.0,544,56.1,1,3,39.20121511633355
0.5145,1.0,1,3,0.4616,10.5,1.0,9.5,382,108.0,1,4,51.57536929099027
0.9994,1.0,1,3,1.0,2.0,1.0,1.0,526,25.5,0,4,29.900253754144494
0.6796,13.3,1,3,0.5098,6.0,0.75,5.25,844,63.0,1,4,45.17386686056493
0.9996,1.0,1,3,1.0,2.0,1.0,1.0,621,22.0,0,4,22.99240016500996
0.0313,1.0,1,1,0.0,90.5,1.0,89.5,656,905.5,1,2,72.17078579441367
0.7685,14.1,1,2,0.9735,3.0,2.0,1.0,158,32.8,0,3,15.01153279472099
0.9994,69.8,1,1,1.0,2.0,1.0,1.0,733,29.4,0,2,7.501938335176259
0.6604,1.0,1,4,0.3613,4.2,2.8,1.4,114,48.9,1,5,48.313399755366284
0.5485,1.0,1,1,0.0427,5.0,1.0,4.0,506,58.9,2,2,50.79688388494943
0.4948,57.2,0,2,0.4891,45.67,0.67,45.0,601,457.5,0,3,73.37407205038743
0.1441,86.6,1,1,0.0446,2.0,1.5,0.5,125,28.1,1,2,34.10317631797612
0.1159,1.0,1,1,0.0,18.5,0.5,18.0,574,190.5,2,2,64.26270619149032
0.0174,1.0,1,1,0.0,77.0,0.5,76.5,302,773.4,2,2,87.05448177823892
0.5463,9.8,1,1,0.7626,1.5,0.5,1.0,385,18.4,0,2,16.625358990420615
0.4528,1.0,1,4,0.3847,2.6,1.0,1.6,30,30.7,0,5,28.21100647283665
0.4488,22.1,1,1,0.271,1.5,0.5,1.0,89,18.0,0,2,23.84629626103832
0.3488,1.0,1,1,0.2182,2.5,0.5,2.0,660,26.2,2,2,44.20133763884385
0.4758,89.7,1,2,0.7168,5.33,0.67,4.67,145,53.9,1,3,36.6556160365103
0.7027,93.2,1,4,0.7488,17.0,1.6,15.4,540,177.5,1,5,47.30821655686039
0.5576,62.6,1,2,0.428,8.0,3.33,4.67,105,85.0,1,3,27.946976137335845
0.4925,1.0,1,2,0.0,3.67,1.0,2.67,123,36.8,1,3,41.46873976924867
0.3703,39.9,1,5,0.3441,7.83,0.83,7.0,689,86.0,2,6,57.900433886975854
0.2917,1.0,1,1,0.0321,33.0,0.5,32.5,60,334.5,2,2,72.37269698347706
1.0,98.7,1,1,1.0,2.0,1.0,1.0,370,24.1,0,2,25.843015791960248
0.7971,1.0,1,4,0.7791,6.2,2.4,3.8,828,68.3,0,5,29.881202572777934
0.5919,1.0,1,4,0.3817,7.0,1.0,6.0,434,70.3,1,5,43.30898307344204
1.0,1.0,1,3,1.0,2.0,1.0,1.0,328,26.2,0,4,26.16691175013782
0.9951,40.1,1,2,0.9995,2.0,1.0,1.0,570,20.6,0,3,31.157850470687563
0.0985,1.0,1,1,0.0,41.5,0.5,41.0,644,418.7,2,2,76.40154709353592
0.0867,102.2,1,1,0.0144,76.5,0.5,76.0,42,765.3,2,2,86.23453537429342
0.8408,1.0,1,3,0.9131,3.0,2.0,1.0,267,35.1,0,4,32.74008857731529
0.0656,29.2,0,1,0.0,33.5,0.5,33.0,1,341.0,1,2,61.70495457216778
0.9873,1.0,1,2,0.9991,2.33,1.33,1.0,229,26.8,0,3,13.701436409115699
0.0608,1.0,1,1,0.0,30.0,0.5,29.5,296,302.9,2,2,73.72263980904737
0.4426,1.0,1,4,0.4474,2.4,0.8,1.6,110,28.4,1,5,46.04486442034247
0.711,31.2,1,3,0.6667,10.25,1.0,9.25,515,105.2,0,4,29.69814267527987
0.9996,65.1,1,2,1.0,1.67,0.67,1.0,667,18.6,0,3,24.69575140482067
0.6774,141.0,1,2,0.5,3.67,0.67,3.0,441,40.1,0,3,20.457483732031733
0.6462,6.8,1,4,0.6667,3.0,1.4,1.6,402,39.8,0,5,25.765421749535363
0.4467,43.4,1,3,0.0443,3.0,1.0,2.0,108,40.4,0,4,31.05413891806273
0.3216,1.0,0,1,0.0,39.0,0.5,38.5,569,395.0,1,2,65.17335935131813
1.0,1.0,1,1,1.0,2.0,1.0,1.0,764,24.1,1,2,23.4234173632109
0.5765,1.0,1,1,0.0,8.5,4.5,4.0,314,85.4,1,2,39.9841074722272
0.9969,1.0,1,6,0.9999,2.0,1.0,1.0,317,22.2,0,7,15.845485973593435
0.578,44.8,1,3,0.7579,2.0,1.0,1.0,258,20.1,2,4,46.87652663247562
0.265,1.0,1,2,0.0261,4.67,1.0,3.67,798,51.9,0,3,31.8197523133106
0.7508,1.0,1,4,0.5996,2.0,1.2,0.8,782,21.4,0,5,33.04664172037198
0.4752,30.2,1,4,0.6545,2.2,1.0,1.2,522,25.3,0,5,25.840566088372046
0.7168,20.1,1,1,0.0,12.0,1.0,11.0,409,123.9,1,2,36.633889592827266
0.5772,1.0,1,2,0.923,1.67,1.0,0.67,428,18.9,2,3,41.90934359863199
0.9822,19.7,1,1,0.8756,2.0,1.0,1.0,649,20.1,0,2,15.419972856346025
0.2002,38.1,1,1,0.1119,6.5,0.5,6.0,138,69.5,2,2,56.19139214397297
0.9988,1.0,1,4,1.0,2.0,1.0,1.0,751,23.5,0,5,21.82378114933857
1.0,22.9,1,3,1.0,2.0,1.0,1.0,413,28.7,3,4,61.90609076129132
0.5821,48.4,1,2,0.6787,2.0,1.0,1.0,403,20.8,0,3,17.61509839699101
0.4012,85.1,1,2,0.3664,9.33,1.33,8.0,313,94.4,0,3,32.40716670668097
0.1421,1.0,1,1,0.1545,21.5,0.5,21.0,162,219.4,1,2,56.08736258688194
0.2861,1.0,1,3,0.183,30.25,1.25,29.0,794,307.3,1,4,60.91761070652957
0.9999,65.2,1,5,1.0,2.0,1.0,1.0,331,21.7,0,6,16.975103230780448
0.4397,23.4,1,2,0.7399,13.67,1.0,12.67,142,138.1,1,3,40.620472527466674
0.9999,139.1,1,1,1.0,1.5,0.5,1.0,621,17.0,0,2,6.970123950140426
0.9999,1.0,1,1,0.9999,2.5,1.0,1.5,754,28.0,1,2,24.654819464248877
0.5351,52.7,1,1,0.3157,2.5,0.5,2.0,620,31.2,2,2,44.17003737739781
0.4998,1.0,1,5,0.4892,21.0,1.83,19.17,138,215.2,3,6,80.47577269119927
0.8046,1.0,1,1,0.6165,10.5,3.0,7.5,877,105.3,0,2,29.229706271544543
0.4543,17.5,1,3,0.4403,25.0,0.75,24.25,35,250.6,2,4,63.79615328917495
0.0307,1.0,1,1,0.0,77.0,0.5,76.5,385,771.8,2,2,79.19983020986685
0.857,5.7,1,5,0.8762,2.33,1.0,1.33,72,31.1,1,6,33.31669657714648
0.9987,25.5,1,1,0.9999,1.5,0.5,1.0,183,15.9,1,2,32.34058459525657
0.9349,14.4,1,1,0.0,7.5,0.5,7.0,691,83.0,1,2,34.97471175761186
0.6173,43.2,1,1,0.5633,2.0,1.0,1.0,854,20.9,1,2,27.398853939397725
0.9838,20.6,1,1,0.0,2.0,1.0,1.0,390,21.0,2,2,39.83077388678704
0.5097,26.1,1,1,0.5287,4.0,2.0,2.0,66,48.9,0,2,26.884324920085607
0.812,4.8,1,5,0.5009,15.5,8.83,6.67,702,155.1,0,6,45.86460058466172
0.0426,1.0,0,1,0.0,25.0,0.5,24.5,409,259.4,0,2,50.58557851201634
0.9996,1.0,1,1,0.9995,2.0,1.0,1.0,536,24.8,1,2,31.401900384490414
0.0655,90.7,1,1,0.0,32.0,0.5,31.5,609,320.6,2,2,68.88783199189342
0.9994,14.3,1,3,1.0,2.0,1.0,1.0,149,23.9,0,4,23.753363281998347
0.5357,1.0,1,3,0.395,3.25,1.0,2.25,561,35.7,0,4,24.391461650965237
1.0,1.0,1,6,1.0,2.0,1.0,1.0,529,26.3,0,7,23.332217396646115
0.9974,85.8,1,4,1.0,2.0,1.0,1.0,717,26.6,0,5,22.13960997527152
0.6894,68.2,1,3,0.6667,10.25,1.0,9.25,230,102.9,1,4,41.04252255553913
0.7505,1.0,1,3,0.8017,2.25,1.5,0.75,1,22.6,0,4,32.94142755429512
0.0438,1.0,1,1,0.0,125.0,1.0,124.0,607,1251.2,1,2,76.23350475279167
0.6606,1.0,1,4,0.5663,2.2,0.8,1.4,769,22.3,0,5,28.049964079503997
1.0,128.1,1,6,1.0,2.29,1.29,1.0,590,23.5,0,7,34.38668661741691
0.9985,116.5,1,1,1.0,1.5,0.5,1.0,536,21.6,1,2,39.6053023961412
0.5121,9.4,1,3,0.3233,24.5,7.75,16.75,206,254.2,1,4,53.64234063687959
0.6522,25.3,1,5,0.6131,20.0,3.33,16.67,212,201.9,1,6,54.07835827882134
0.4567,77.6,1,2,0.473,19.33,1.0,18.33,541,195.1,2,3,52.08521583283845
0.7929,121.3,1,4,0.4954,3.0,0.8,2.2,480,30.9,3,5,58.70428445119328
0.7979,1.0,1,5,0.7228,4.17,1.17,3.0,794,41.8,1,6,35.40978421883954
0.5171,1.0,1,2,0.4998,72.67,1.33,71.33,761,728.1,0,3,48.36787949282994
0.8234,1.0,1,2,0.7304,2.0,1.0,1.0,296,25.9,0,3,27.609588874311896
0.3915,1.0,1,2,0.0,10.0,0.67,9.33,750,102.5,1,3,46.968225668899684
0.1727,93.0,1,1,0.122,44.5,6.5,38.0,179,447.8,1,2,59.08271857184853
0.0237,1.0,1,1,0.0,32.5,0.5,32.0,570,325.7,1,2,53.009290037135955
0.1107,1.0,1,1,0.0,25.5,0.5,25.0,397,263.9,0,2,44.74036407110403
0.6142,1.0,1,3,0.4261,14.0,1.5,12.5,840,142.0,0,4,33.15452598430602
0.7858,1.0,1,4,0.97,2.0,1.0,1.0,499,26.9,0,5,22.771397893813127
0.9998,1.0,1,5,1.0,2.0,1.0,1.0,723,20.6,0,6,15.307906994466018
0.1112,1.0,1,1,0.0,2.0,0.5,1.5,371,25.2,1,2,40.516058442452795
0.6048,1.0,1,2,0.5,16.33,1.0,15.33,502,170.1,1,3,50.046616309574596
0.824,1.0,1,2,0.4866,14.67,0.67,14.0,622,154.2,1,3,38.724195687072466
0.6176,32.6,1,4,0.1428,1.8,1.0,0.8,317,24.1,1,5,32.32207037130782
0.2197,1.0,0,2,0.1538,13.67,1.0,12.67,682,140.0,0,3,43.145128816184354
0.5116,1.0,1,1,0.4274,4.0,1.0,3.0,806,44.9,1,2,34.594408335467946
0.8839,4.0,1,4,0.9878,2.0,1.0,1.0,44,27.8,0,5,26.559306312161198
0.3838,1.0,1,3,0.3333,27.75,2.5,25.25,1,283.3,1,4,59.310335507037074
0.6361,84.7,1,1,0.5761,4.5,1.0,3.5,803,49.5,1,2,33.13399331300551
0.9994,1.0,1,3,1.0,2.25,1.25,1.0,73,26.5,0,4,26.9639820612218
0.4244,83.2,1,1,0.0,3.5,0.5,3.0,728,43.2,1,2,43.350720558425664
1.0,53.2,1,2,1.0,2.0,1.0,1.0,713,23.1,0,3,21.191282716667853
0.278,1.0,1,3,0.5099,2.5,1.25,1.25,161,28.8,1,4,38.870916834395246
0.9995,29.7,1,5,1.0,2.0,1.0,1.0,524,25.6,0,6,22.14720620835023
0.1699,9.3,1,1,0.0246,7.0,0.5,6.5,450,78.6,0,2,35.14004041754583
0.7828,1.0,1,1,0.3825,3.5,0.5,3.0,681,35.1,2,2,53.705737529558235
0.4621,1.0,0,1,0.4206,2.0,1.0,1.0,331,30.6,0,2,29.37862928617772
0.3013,97.5,1,1,0.0,1.5,0.5,1.0,447,15.7,1,2,26.99227636015167
0.6043,1.0,1,1,0.8023,2.0,1.0,1.0,742,20.9,0,2,22.217619719929317
0.8155,1.0,1,6,0.4581,2.71,1.0,1.71,701,27.2,1,7,44.99188421636546
0.9997,28.8,1,4,1.0,2.0,1.0,1.0,296,24.9,3,5,58.73747150522016
0.9975,1.0,1,5,1.0,2.33,1.33,1.0,688,24.4,0,6,31.340223436306058
0.7801,21.8,1,3,0.5373,12.0,1.0,11.0,823,123.1,1,4,46.66555964721347
0.6704,20.3,0,2,0.6517,1.67,0.67,1.0,697,24.1,0,3,16.410567032376996
0.7994,53.6,1,1,0.0,3.5,1.0,2.5,51,38.0,1,2,38.14087168993947
0.9969,46.9,1,3,1.0,2.0,1.0,1.0,722,27.3,0,4,16.82848729886918
0.9988,1.0,1,2,0.9999,1.67,1.0,0.67,567,17.5,0,3,13.253682434409598
1.0,12.3,0,2,1.0,2.0,1.0,1.0,560,28.1,0,3,27.042813500506448
0.6883,1.0,0,3,0.6667,20.75,1.5,19.25,699,211.7,1,4,47.556704733376385
0.2221,28.8,1,2,0.0377,7.67,0.67,7.0,718,78.4,2,3,64.333414676013
0.011,44.6,1,1,0.0,29.5,1.0,28.5,132,306.2,0,2,48.5140184396797
0.9999,1.0,1,2,1.0,2.0,1.0,1.0,272,23.6,3,3,45.840460564709375
0.4218,1.0,1,1,0.0,5.5,0.5,5.0,453,60.8,2,2,54.36267505451273
0.1721,1.0,1,1,0.0,2.0,0.5,1.5,141,26.6,0,2,27.880224094202216
0.5748,1.0,1,2,0.1171,2.33,0.67,1.67,440,26.2,0,3,30.32858652801425
0.3429,94.4,0,1,0.0698,10.0,0.5,9.5,575,110.0,1,2,40.75181010783188
0.6762,69.9,1,4,0.6569,2.4,1.0,1.4,790,26.3,1,5,33.24415699321903
0.9937,1.0,0,1,0.9975,2.0,1.0,1.0,594,27.0,0,2,15.499674566729992
0.6978,10.0,1,3,0.6352,9.0,0.75,8.25,730,91.4,1,4,35.23362214420092
0.4405,72.2,1,3,0.4585,2.75,1.25,1.5,142,34.6,0,4,31.818841281405657
0.2471,11.4,1,1,0.1032,8.5,1.0,7.5,233,87.3,1,2,43.28644798238696
0.7774,1.0,1,1,0.0,14.0,0.5,13.5,467,148.6,1,2,49.171954773305295
0.0986,21.6,1,1,0.0,41.5,0.5,41.0,624,423.3,2,2,80.50385737746242
0.7795,1.0,1,3,0.7887,2.25,1.0,1.25,648,22.7,0,4,25.37144188094724
0.0985,1.0,1,1,0.0,41.5,0.5,41.0,691,421.1,2,2,89.11276723391398
0.9995,89.4,1,2,1.0,2.33,1.33,1.0,163,24.2,1,3,31.312170190150365
0.4443,133.6,1,2,0.4439,20.0,1.0,19.0,283,200.7,1,3,38.13831470484987
0.9996,1.0,1,6,1.0,2.0,1.0,1.0,602,22.0,0,7,23.61727321223674
0.9994,1.0,1,3,1.0,2.0,1.0,1.0,577,23.6,0,4,16.355844767167305
0.0903,1.0,1,1,0.0,44.0,0.5,43.5,78,440.4,1,2,70.87732168744472
0.1456,56.9,1,1,0.0005,15.0,0.5,14.5,527,157.7,2,2,56.51124233977609
0.117,53.8,1,1,0.0,12.5,0.5,12.0,128,129.1,1,2,49.16740252786305
0.0696,1.0,0,1,0.0,14.5,1.0,13.5,879,151.8,0,2,34.85786670295882
1.0,87.6,1,6,1.0,3.0,1.0,2.0,761,30.7,1,7,37.31817200543351
0.2921,1.0,1,1,0.3278,2.0,0.5,1.5,480,25.0,0,2,22.18134716165555
0.1679,1.0,1,1,0.0,12.0,1.0,11.0,670,123.3,1,2,44.47618993750219
1.0,1.0,1,4,1.0,2.0,1.0,1.0,529,20.3,0,5,24.02674491597036
0.4847,80.2,1,3,0.4317,54.75,0.75,54.0,720,551.3,0,4,62.39742863157382
0.4981,1.0,1,4,0.2478,6.2,1.0,5.2,521,65.0,1,5,51.49020426326552
0.9957,1.0,1,3,1.0,2.25,1.25,1.0,459,26.0,0,4,27.456271776281497
0.5883,57.5,1,3,0.3177,14.5,2.25,12.25,704,150.3,1,4,52.45900512835233
0.5722,24.4,1,4,0.6696,19.4,0.8,18.6,537,194.6,1,5,52.83363485705681
0.3644,52.2,1,1,0.0599,23.0,0.5,22.5,95,236.2,1,2,52.178929459341035
0.8446,25.0,1,2,0.7536,2.33,1.33,1.0,647,30.6,1,3,35.558434179010526
0.0252,91.4,1,1,0.0,47.5,0.5,47.0,468,483.4,1,2,75.70933191128374
0.9341,1.0,1,2,0.5,4.33,3.67,0.67,807,46.8,0,3,33.027635667855186
0.0398,42.7,0,1,0.0,37.5,0.5,37.0,695,378.6,1,2,64.89617959318268
0.9997,1.0,1,2,1.0,2.67,1.67,1.0,478,30.7,0,3,18.368660292091434
0.4897,1.0,1,2,0.4994,28.67,1.0,27.67,100,289.7,1,3,61.00441888230548
0.3484,1.0,1,1,0.4048,12.0,0.5,11.5,442,123.2,2,2,39.607486582780425
0.9999,42.1,1,1,1.0,1.5,0.5,1.0,156,17.1,0,2,25.816359805338898
0.6518,107.6,1,1,0.1061,2.0,1.0,1.0,789,23.5,0,2,32.476045851273994
0.7303,1.0,1,1,0.2638,8.5,0.5,8.0,800,92.2,1,2,39.613711672629435
0.1304,1.0,1,1,0.1974,13.5,0.5,13.0,125,145.8,2,2,54.29498926332164
0.9967,54.2,1,1,0.9999,1.5,1.0,0.5,616,18.2,0,2,28.284091864011998
0.6805,47.7,1,2,0.481,20.0,1.0,19.0,46,211.5,2,3,54.213301959121424
0.3377,4.6,1,2,0.439,2.0,0.67,1.33,160,22.2,1,3,33.926803075706246
0.8348,1.0,1,2,0.9959,2.0,1.0,1.0,83,25.7,3,3,58.97402944128073
0.6067,1.0,0,4,0.6688,25.2,0.8,24.4,537,253.5,2,5,59.95422722393223
0.5465,79.7,1,1,0.2587,2.5,0.5,2.0,684,32.1,0,2,26.339183855693616
0.0788,11.2,1,1,0.0167,41.0,0.5,40.5,14,418.5,1,2,65.39488274334562
0.2802,1.0,1,1,0.4448,2.0,0.5,1.5,90,24.3,0,2,34.64945541245585
0.9981,1.0,1,1,0.9998,1.5,1.0,0.5,844,21.2,0,2,14.999478937524472
0.6498,18.0,1,2,0.1516,19.67,1.0,18.67,627,202.1,1,3,45.57501625199161
0.5185,1.0,1,2,0.5,16.0,1.0,15.0,131,162.9,0,3,37.53268884881054
0.2228,33.4,0,1,0.2213,5.0,0.5,4.5,224,55.8,0,2,25.418194636190144
0.0473,34.8,1,1,0.0,18.5,1.0,17.5,677,190.0,0,2,44.61336392165359
0.9912,14.2,0,1,0.0,16.5,0.5,16.0,695,169.6,2,2,62.49186246906095
0.997,1.0,1,1,0.9998,1.5,1.0,0.5,125,15.2,0,2,11.490907407428956
0.5642,1.0,1,1,0.9138,3.0,2.0,1.0,113,30.8,2,2,49.261526695720214
0.9775,1.0,1,1,0.0,3.0,1.0,2.0,773,37.4,0,2,25.68071470556751
0.0485,47.9,0,1,0.0199,37.5,1.0,36.5,89,375.7,2,2,71.65813008604486
0.3504,22.2,1,1,0.2979,4.0,0.5,3.5,615,43.3,1,2,39.74627184762748
0.5933,1.0,1,2,0.049,6.0,0.67,5.33,533,65.5,2,3,61.30506964002958
0.1744,97.8,0,1,0.0,7.0,0.5,6.5,505,79.9,2,2,44.97490324258721
0.7215,1.0,1,6,0.7297,3.0,1.29,1.71,492,37.7,0,7,27.36525091360172
0.9999,1.0,1,5,1.0,2.17,1.17,1.0,477,32.1,0,6,30.032729008271644
0.6166,1.0,1,4,0.3175,2.4,0.8,1.6,149,25.2,1,5,37.09958013621413
0.3827,50.4,1,4,0.4277,2.4,1.0,1.4,714,31.7,0,5,29.557059064731998
0.9996,1.0,1,3,1.0,2.25,1.25,1.0,539,27.7,0,4,19.355560521987346
0.0649,1.0,1,1,0.0,31.0,0.5,30.5,328,313.0,2,2,74.52084186406323
0.9997,42.1,1,3,1.0,2.0,1.0,1.0,458,23.2,0,4,14.333497382599889
0.4287,1.0,1,1,0.9026,4.5,1.0,3.5,173,49.2,1,2,32.693914808552464
0.1713,1.0,1,1,0.0438,27.5,0.5,27.0,319,280.9,2,2,71.64753337394569
0.1759,1.0,1,2,0.2744,4.67,4.0,0.67,211,47.7,1,3,42.76685502675713
0.1916,1.0,1,1,0.0,37.0,1.0,36.0,730,376.4,0,2,51.89002208021381
0.9684,3.3,1,1,0.9537,2.0,1.0,1.0,719,21.2,0,2,25.953670032105165
0.4146,1.0,1,3,0.1454,22.5,2.0,20.5,268,226.8,2,4,55.2629284871537
0.2926,1.0,1,1,0.0,7.0,0.5,6.5,409,75.4,2,2,48.91984152144129
0.061,9.7,1,1,0.0,29.5,0.5,29.0,322,301.2,2,2,83.99000931518445
0.8459,5.1,1,5,0.9404,7.83,0.83,7.0,835,86.0,1,6,40.40619515917289
0.5016,10.4,0,6,0.1073,2.43,1.0,1.43,595,24.7,0,7,41.31782248538283
0.1665,53.2,1,1,0.1444,41.5,3.0,38.5,166,415.1,1,2,65.03037098183871
0.737,1.0,1,5,0.44,11.83,5.33,6.5,631,120.5,0,6,45.369779115816954
0.9999,3.9,1,1,1.0,2.0,1.0,1.0,26,20.3,0,2,16.796065907106886
0.2573,130.2,1,2,0.4974,48.33,0.67,47.67,120,483.6,1,3,67.29063568186758
0.2066,1.0,1,1,0.0,6.0,1.5,4.5,658,60.2,1,2,45.532505382830166
0.9999,1.0,1,3,1.0,2.25,1.25,1.0,132,23.3,0,4,29.48697881694192
0.9774,1.0,1,1,0.0,3.0,1.0,2.0,722,39.9,0,2,19.246237578897823
0.0679,1.0,0,1,0.0396,43.0,5.0,38.0,40,439.1,1,2,67.99901555696094
0.2748,1.0,0,1,0.3529,20.0,2.0,18.0,165,200.5,1,2,44.30974188381593
